Year,Region,Storage,Hour,Fuel,Value
2020,DE,Battery,1,Power,1815.875
2020,DE,Battery,2,Power,1806.795625
2020,DE,Battery,3,Power,1797.761646875
2020,DE,Battery,4,Power,2334.790897085741
2020,DE,Battery,5,Power,3418.1169426003125
2020,DE,Battery,6,Power,3650.0
2020,DE,Battery,7,Power,2515.6183760442245
2020,DE,Battery,8,Power,1253.4799566473566
2020,DE,Battery,9,Power,602.071346585071
2020,DE,Battery,10,Power,599.0609898521457
2020,DE,Battery,11,Power,596.0656849028849
2020,DE,Battery,12,Power,136.50276882621463
2020,DE,Battery,13,Power,135.82025498208355
2020,DE,Battery,14,Power,0.0
2020,DE,Battery,15,Power,0.0
2020,DE,Battery,16,Power,0.0
2020,DE,Battery,17,Power,0.0
2020,DE,Battery,18,Power,0.0
2020,DE,Battery,19,Power,0.0
2020,DE,Battery,20,Power,360.8074361244405
2020,DE,Battery,21,Power,1094.618194844198
2020,DE,Battery,22,Power,1972.390858629898
2020,DE,Battery,23,Power,1715.1472729412246
2020,DE,Battery,24,Power,1345.7783864934945
2020,DE,Battery,25,Power,586.9770725861226
2020,DE,Battery,26,Power,0.0
2020,DE,Battery,27,Power,0.0
2020,DE,Battery,28,Power,0.0
2020,DE,Battery,29,Power,0.0
2020,DE,Battery,30,Power,215.7210427315986
2020,DE,Battery,31,Power,413.3364885771436
2020,DE,Battery,32,Power,411.26980613425786
2020,DE,Battery,33,Power,182.8167216609823
2020,DE,Battery,34,Power,266.6360996685766
2020,DE,Battery,35,Power,543.0217811687708
2020,DE,Battery,36,Power,596.9748007878331
2020,DE,Battery,37,Power,176.16692228097068
2020,DE,Battery,38,Power,0.0
2020,DE,Battery,39,Power,0.0
2020,DE,Battery,40,Power,0.0
2020,DE,Battery,41,Power,0.0
2020,DE,Battery,42,Power,0.0
2020,DE,Battery,43,Power,0.0
2020,DE,Battery,44,Power,4.3586303683464624
2020,DE,Battery,45,Power,684.8878075380219
2020,DE,Battery,46,Power,755.2728534103217
2020,DE,Battery,47,Power,501.61908062989886
2020,DE,Battery,48,Power,0.0
2020,DE,Battery,49,Power,0.0
2020,DE,Battery,50,Power,233.3107009384514
2020,DE,Battery,51,Power,582.5975273947632
2020,DE,Battery,52,Power,579.6845397577894
2020,DE,Battery,53,Power,576.7861170590005
2020,DE,Battery,54,Power,573.9021864737055
2020,DE,Battery,55,Power,571.032675541337
2020,DE,Battery,56,Power,568.1775121636302
2020,DE,Battery,57,Power,565.3366246028121
2020,DE,Battery,58,Power,562.509941479798
2020,DE,Battery,59,Power,559.6973917723991
2020,DE,Battery,60,Power,348.5911946593134
2020,DE,Battery,61,Power,346.8482386860168
2020,DE,Battery,62,Power,345.1139974925867
2020,DE,Battery,63,Power,343.3884275051238
2020,DE,Battery,64,Power,341.67148536759817
2020,DE,Battery,65,Power,339.96312794076016
2020,DE,Battery,66,Power,338.2633123010564
2020,DE,Battery,67,Power,336.57199573955114
2020,DE,Battery,68,Power,334.8891357608534
2020,DE,Battery,69,Power,408.64739474002664
2020,DE,Battery,70,Power,1250.3620193631061
2020,DE,Battery,71,Power,1310.0984469043558
2020,DE,Battery,72,Power,34.58358927924122
2020,DE,Battery,73,Power,0.0
2020,DE,Battery,74,Power,0.0
2020,DE,Battery,75,Power,0.0
2020,DE,Battery,76,Power,0.0
2020,DE,Battery,77,Power,710.6990220784245
2020,DE,Battery,78,Power,1026.719528807901
2020,DE,Battery,79,Power,1071.0934474573626
2020,DE,Battery,80,Power,1213.120199588637
2020,DE,Battery,81,Power,1207.0545985906938
2020,DE,Battery,82,Power,1510.186736491665
2020,DE,Battery,83,Power,1255.1698937756548
2020,DE,Battery,84,Power,1248.8940443067766
2020,DE,Battery,85,Power,1242.6495740852426
2020,DE,Battery,86,Power,1253.2431307248319
2020,DE,Battery,87,Power,1430.558652016034
2020,DE,Battery,88,Power,1568.5424829995645
2020,DE,Battery,89,Power,2095.8442261955356
2020,DE,Battery,90,Power,2482.0180821055105
2020,DE,Battery,91,Power,2918.25206091154
2020,DE,Battery,92,Power,3214.7047301301077
2020,DE,Battery,93,Power,3568.5240602382423
2020,DE,Battery,94,Power,3650.0
2020,DE,Battery,95,Power,3151.1060700156
2020,DE,Battery,96,Power,2451.470028489072
2020,DE,Battery,97,Power,1718.9888044003485
2020,DE,Battery,98,Power,1403.0085337619012
2020,DE,Battery,99,Power,701.2716472121341
2020,DE,Battery,100,Power,697.7652889760735
2020,DE,Battery,101,Power,383.22094784308655
2020,DE,Battery,102,Power,0.0
2020,DE,Battery,103,Power,0.0
2020,DE,Battery,104,Power,393.64306431577126
2020,DE,Battery,105,Power,1486.6748489941924
2020,DE,Battery,106,Power,2099.028186911426
2020,DE,Battery,107,Power,2083.3686632863287
2020,DE,Battery,108,Power,899.9736954411686
2020,DE,Battery,109,Power,0.0
2020,DE,Battery,110,Power,0.0
2020,DE,Battery,111,Power,0.0
2020,DE,Battery,112,Power,0.0
2020,DE,Battery,113,Power,0.0
2020,DE,Battery,114,Power,0.0
2020,DE,Battery,115,Power,0.0
2020,DE,Battery,116,Power,0.0
2020,DE,Battery,117,Power,0.0
2020,DE,Battery,118,Power,110.22243585147798
2020,DE,Battery,119,Power,781.4195992469997
2020,DE,Battery,120,Power,1825.0
2020,DE,PHS,1,Power,0.0
2020,DE,PHS,2,Power,0.0
2020,DE,PHS,3,Power,0.0
2020,DE,PHS,4,Power,0.0
2020,DE,PHS,5,Power,0.0
2020,DE,PHS,6,Power,0.0
2020,DE,PHS,7,Power,0.0
2020,DE,PHS,8,Power,0.0
2020,DE,PHS,9,Power,0.0
2020,DE,PHS,10,Power,0.0
2020,DE,PHS,11,Power,0.0
2020,DE,PHS,12,Power,0.0
2020,DE,PHS,13,Power,0.0
2020,DE,PHS,14,Power,0.0
2020,DE,PHS,15,Power,0.0
2020,DE,PHS,16,Power,0.0
2020,DE,PHS,17,Power,0.0
2020,DE,PHS,18,Power,0.0
2020,DE,PHS,19,Power,0.0
2020,DE,PHS,20,Power,0.0
2020,DE,PHS,21,Power,0.0
2020,DE,PHS,22,Power,0.0
2020,DE,PHS,23,Power,0.0
2020,DE,PHS,24,Power,0.0
2020,DE,PHS,25,Power,0.0
2020,DE,PHS,26,Power,0.0
2020,DE,PHS,27,Power,0.0
2020,DE,PHS,28,Power,0.0
2020,DE,PHS,29,Power,0.0
2020,DE,PHS,30,Power,0.0
2020,DE,PHS,31,Power,0.0
2020,DE,PHS,32,Power,0.0
2020,DE,PHS,33,Power,0.0
2020,DE,PHS,34,Power,0.0
2020,DE,PHS,35,Power,0.0
2020,DE,PHS,36,Power,0.0
2020,DE,PHS,37,Power,0.0
2020,DE,PHS,38,Power,0.0
2020,DE,PHS,39,Power,0.0
2020,DE,PHS,40,Power,0.0
2020,DE,PHS,41,Power,0.0
2020,DE,PHS,42,Power,0.0
2020,DE,PHS,43,Power,0.0
2020,DE,PHS,44,Power,0.0
2020,DE,PHS,45,Power,0.0
2020,DE,PHS,46,Power,0.0
2020,DE,PHS,47,Power,0.0
2020,DE,PHS,48,Power,0.0
2020,DE,PHS,49,Power,0.0
2020,DE,PHS,50,Power,0.0
2020,DE,PHS,51,Power,0.0
2020,DE,PHS,52,Power,0.0
2020,DE,PHS,53,Power,0.0
2020,DE,PHS,54,Power,0.0
2020,DE,PHS,55,Power,0.0
2020,DE,PHS,56,Power,0.0
2020,DE,PHS,57,Power,0.0
2020,DE,PHS,58,Power,0.0
2020,DE,PHS,59,Power,0.0
2020,DE,PHS,60,Power,0.0
2020,DE,PHS,61,Power,0.0
2020,DE,PHS,62,Power,0.0
2020,DE,PHS,63,Power,0.0
2020,DE,PHS,64,Power,0.0
2020,DE,PHS,65,Power,0.0
2020,DE,PHS,66,Power,0.0
2020,DE,PHS,67,Power,0.0
2020,DE,PHS,68,Power,0.0
2020,DE,PHS,69,Power,0.0
2020,DE,PHS,70,Power,0.0
2020,DE,PHS,71,Power,0.0
2020,DE,PHS,72,Power,0.0
2020,DE,PHS,73,Power,0.0
2020,DE,PHS,74,Power,0.0
2020,DE,PHS,75,Power,0.0
2020,DE,PHS,76,Power,0.0
2020,DE,PHS,77,Power,0.0
2020,DE,PHS,78,Power,0.0
2020,DE,PHS,79,Power,0.0
2020,DE,PHS,80,Power,0.0
2020,DE,PHS,81,Power,0.0
2020,DE,PHS,82,Power,0.0
2020,DE,PHS,83,Power,0.0
2020,DE,PHS,84,Power,0.0
2020,DE,PHS,85,Power,0.0
2020,DE,PHS,86,Power,0.0
2020,DE,PHS,87,Power,0.0
2020,DE,PHS,88,Power,0.0
2020,DE,PHS,89,Power,0.0
2020,DE,PHS,90,Power,0.0
2020,DE,PHS,91,Power,0.0
2020,DE,PHS,92,Power,0.0
2020,DE,PHS,93,Power,0.0
2020,DE,PHS,94,Power,0.0
2020,DE,PHS,95,Power,0.0
2020,DE,PHS,96,Power,0.0
2020,DE,PHS,97,Power,0.0
2020,DE,PHS,98,Power,0.0
2020,DE,PHS,99,Power,0.0
2020,DE,PHS,100,Power,0.0
2020,DE,PHS,101,Power,0.0
2020,DE,PHS,102,Power,0.0
2020,DE,PHS,103,Power,0.0
2020,DE,PHS,104,Power,0.0
2020,DE,PHS,105,Power,0.0
2020,DE,PHS,106,Power,0.0
2020,DE,PHS,107,Power,0.0
2020,DE,PHS,108,Power,0.0
2020,DE,PHS,109,Power,0.0
2020,DE,PHS,110,Power,0.0
2020,DE,PHS,111,Power,0.0
2020,DE,PHS,112,Power,0.0
2020,DE,PHS,113,Power,0.0
2020,DE,PHS,114,Power,0.0
2020,DE,PHS,115,Power,0.0
2020,DE,PHS,116,Power,0.0
2020,DE,PHS,117,Power,0.0
2020,DE,PHS,118,Power,0.0
2020,DE,PHS,119,Power,0.0
2020,DE,PHS,120,Power,0.0
2020,DE,H2Tank,1,H2,0.0
2020,DE,H2Tank,2,H2,0.0
2020,DE,H2Tank,3,H2,0.0
2020,DE,H2Tank,4,H2,0.0
2020,DE,H2Tank,5,H2,0.0
2020,DE,H2Tank,6,H2,0.0
2020,DE,H2Tank,7,H2,0.0
2020,DE,H2Tank,8,H2,0.0
2020,DE,H2Tank,9,H2,0.0
2020,DE,H2Tank,10,H2,0.0
2020,DE,H2Tank,11,H2,0.0
2020,DE,H2Tank,12,H2,0.0
2020,DE,H2Tank,13,H2,0.0
2020,DE,H2Tank,14,H2,0.0
2020,DE,H2Tank,15,H2,0.0
2020,DE,H2Tank,16,H2,0.0
2020,DE,H2Tank,17,H2,-7.318884679594504e-12
2020,DE,H2Tank,18,H2,-8.884254735394989e-12
2020,DE,H2Tank,19,H2,0.0
2020,DE,H2Tank,20,H2,0.0
2020,DE,H2Tank,21,H2,0.0
2020,DE,H2Tank,22,H2,-8.67712685329766e-12
2020,DE,H2Tank,23,H2,0.0
2020,DE,H2Tank,24,H2,0.0
2020,DE,H2Tank,25,H2,0.0
2020,DE,H2Tank,26,H2,-8.469998971200329e-12
2020,DE,H2Tank,27,H2,0.0
2020,DE,H2Tank,28,H2,0.0
2020,DE,H2Tank,29,H2,0.0
2020,DE,H2Tank,30,H2,0.0
2020,DE,H2Tank,31,H2,0.0
2020,DE,H2Tank,32,H2,0.0
2020,DE,H2Tank,33,H2,0.0
2020,DE,H2Tank,34,H2,0.0
2020,DE,H2Tank,35,H2,0.0
2020,DE,H2Tank,36,H2,0.0
2020,DE,H2Tank,37,H2,0.0
2020,DE,H2Tank,38,H2,0.0
2020,DE,H2Tank,39,H2,0.0
2020,DE,H2Tank,40,H2,0.0
2020,DE,H2Tank,41,H2,0.0
2020,DE,H2Tank,42,H2,0.0
2020,DE,H2Tank,43,H2,0.0
2020,DE,H2Tank,44,H2,0.0
2020,DE,H2Tank,45,H2,0.0
2020,DE,H2Tank,46,H2,0.0
2020,DE,H2Tank,47,H2,0.0
2020,DE,H2Tank,48,H2,0.0
2020,DE,H2Tank,49,H2,0.0
2020,DE,H2Tank,50,H2,0.0
2020,DE,H2Tank,51,H2,0.0
2020,DE,H2Tank,52,H2,0.0
2020,DE,H2Tank,53,H2,8.850263212348424e-12
2020,DE,H2Tank,54,H2,1.1434462733386923e-11
2020,DE,H2Tank,55,H2,0.0
2020,DE,H2Tank,56,H2,0.0
2020,DE,H2Tank,57,H2,0.0
2020,DE,H2Tank,58,H2,0.0
2020,DE,H2Tank,59,H2,0.0
2020,DE,H2Tank,60,H2,0.0
2020,DE,H2Tank,61,H2,0.0
2020,DE,H2Tank,62,H2,0.0
2020,DE,H2Tank,63,H2,0.0
2020,DE,H2Tank,64,H2,0.0
2020,DE,H2Tank,65,H2,0.0
2020,DE,H2Tank,66,H2,0.0
2020,DE,H2Tank,67,H2,0.0
2020,DE,H2Tank,68,H2,0.0
2020,DE,H2Tank,69,H2,0.0
2020,DE,H2Tank,70,H2,0.0
2020,DE,H2Tank,71,H2,0.0
2020,DE,H2Tank,72,H2,0.0
2020,DE,H2Tank,73,H2,0.0
2020,DE,H2Tank,74,H2,0.0
2020,DE,H2Tank,75,H2,0.0
2020,DE,H2Tank,76,H2,0.0
2020,DE,H2Tank,77,H2,0.0
2020,DE,H2Tank,78,H2,0.0
2020,DE,H2Tank,79,H2,0.0
2020,DE,H2Tank,80,H2,0.0
2020,DE,H2Tank,81,H2,0.0
2020,DE,H2Tank,82,H2,0.0
2020,DE,H2Tank,83,H2,7.452307776726519e-12
2020,DE,H2Tank,84,H2,0.0
2020,DE,H2Tank,85,H2,7.555871717775185e-12
2020,DE,H2Tank,86,H2,0.0
2020,DE,H2Tank,87,H2,7.659435658823849e-12
2020,DE,H2Tank,88,H2,0.0
2020,DE,H2Tank,89,H2,7.762999599872515e-12
2020,DE,H2Tank,90,H2,7.357148808302172e-12
2020,DE,H2Tank,91,H2,0.0
2020,DE,H2Tank,92,H2,0.0
2020,DE,H2Tank,93,H2,0.0
2020,DE,H2Tank,94,H2,0.0
2020,DE,H2Tank,95,H2,0.0
2020,DE,H2Tank,96,H2,0.0
2020,DE,H2Tank,97,H2,0.0
2020,DE,H2Tank,98,H2,0.0
2020,DE,H2Tank,99,H2,0.0
2020,DE,H2Tank,100,H2,0.0
2020,DE,H2Tank,101,H2,0.0
2020,DE,H2Tank,102,H2,0.0
2020,DE,H2Tank,103,H2,0.0
2020,DE,H2Tank,104,H2,0.0
2020,DE,H2Tank,105,H2,0.0
2020,DE,H2Tank,106,H2,0.0
2020,DE,H2Tank,107,H2,0.0
2020,DE,H2Tank,108,H2,0.0
2020,DE,H2Tank,109,H2,0.0
2020,DE,H2Tank,110,H2,0.0
2020,DE,H2Tank,111,H2,0.0
2020,DE,H2Tank,112,H2,0.0
2020,DE,H2Tank,113,H2,0.0
2020,DE,H2Tank,114,H2,0.0
2020,DE,H2Tank,115,H2,0.0
2020,DE,H2Tank,116,H2,0.0
2020,DE,H2Tank,117,H2,0.0
2020,DE,H2Tank,118,H2,0.0
2020,DE,H2Tank,119,H2,0.0
2020,DE,H2Tank,120,H2,0.0
2020,DK,Battery,1,Power,756.6078876372898
2020,DK,Battery,2,Power,758.0906828056978
2020,DK,Battery,3,Power,754.3002293916695
2020,DK,Battery,4,Power,750.5287282447111
2020,DK,Battery,5,Power,746.7760846034878
2020,DK,Battery,6,Power,743.0422041804704
2020,DK,Battery,7,Power,613.4801486607345
2020,DK,Battery,8,Power,523.4225126641684
2020,DK,Battery,9,Power,448.3852503067451
2020,DK,Battery,10,Power,366.8017743816378
2020,DK,Battery,11,Power,329.704068374136
2020,DK,Battery,12,Power,238.2210370555051
2020,DK,Battery,13,Power,158.35777292684287
2020,DK,Battery,14,Power,52.85335056518396
2020,DK,Battery,15,Power,0.0
2020,DK,Battery,16,Power,0.0
2020,DK,Battery,17,Power,0.0
2020,DK,Battery,18,Power,39.366877939599384
2020,DK,Battery,19,Power,39.17004354990139
2020,DK,Battery,20,Power,149.11734344259446
2020,DK,Battery,21,Power,210.80986616208943
2020,DK,Battery,22,Power,326.8499753315096
2020,DK,Battery,23,Power,325.2157254548521
2020,DK,Battery,24,Power,323.58964682757784
2020,DK,Battery,25,Power,278.32251728687453
2020,DK,Battery,26,Power,0.0
2020,DK,Battery,27,Power,0.0
2020,DK,Battery,28,Power,0.0
2020,DK,Battery,29,Power,0.0
2020,DK,Battery,30,Power,0.0
2020,DK,Battery,31,Power,0.0
2020,DK,Battery,32,Power,0.0
2020,DK,Battery,33,Power,0.0
2020,DK,Battery,34,Power,0.0
2020,DK,Battery,35,Power,3.6421387233766183
2020,DK,Battery,36,Power,16.30251371272931
2020,DK,Battery,37,Power,16.221001144165665
2020,DK,Battery,38,Power,0.0
2020,DK,Battery,39,Power,0.0
2020,DK,Battery,40,Power,0.0
2020,DK,Battery,41,Power,0.0
2020,DK,Battery,42,Power,0.0
2020,DK,Battery,43,Power,98.09204887037471
2020,DK,Battery,44,Power,221.45006994473485
2020,DK,Battery,45,Power,355.925587185034
2020,DK,Battery,46,Power,431.3358317144119
2020,DK,Battery,47,Power,239.60758378522408
2020,DK,Battery,48,Power,0.0
2020,DK,Battery,49,Power,0.0
2020,DK,Battery,50,Power,0.0
2020,DK,Battery,51,Power,0.0
2020,DK,Battery,52,Power,0.0
2020,DK,Battery,53,Power,0.0
2020,DK,Battery,54,Power,0.0
2020,DK,Battery,55,Power,0.0
2020,DK,Battery,56,Power,0.0
2020,DK,Battery,57,Power,0.0
2020,DK,Battery,58,Power,0.0
2020,DK,Battery,59,Power,0.0
2020,DK,Battery,60,Power,0.0
2020,DK,Battery,61,Power,0.0
2020,DK,Battery,62,Power,0.0
2020,DK,Battery,63,Power,0.0
2020,DK,Battery,64,Power,12.435362412965794
2020,DK,Battery,65,Power,57.96897831307334
2020,DK,Battery,66,Power,121.68502417177156
2020,DK,Battery,67,Power,167.8426541339687
2020,DK,Battery,68,Power,205.48004838541965
2020,DK,Battery,69,Power,239.13444749681952
2020,DK,Battery,70,Power,260.3611017392246
2020,DK,Battery,71,Power,259.05929623052845
2020,DK,Battery,72,Power,232.52025765512218
2020,DK,Battery,73,Power,231.35765636684658
2020,DK,Battery,74,Power,230.20086808501236
2020,DK,Battery,75,Power,258.0884887787503
2020,DK,Battery,76,Power,256.7980463348565
2020,DK,Battery,77,Power,255.5140561031822
2020,DK,Battery,78,Power,241.1573262357238
2020,DK,Battery,79,Power,234.97779036888932
2020,DK,Battery,80,Power,247.56668778049024
2020,DK,Battery,81,Power,246.3288543415878
2020,DK,Battery,82,Power,251.69947655080443
2020,DK,Battery,83,Power,228.69389144159675
2020,DK,Battery,84,Power,227.55042198438875
2020,DK,Battery,85,Power,226.41266987446681
2020,DK,Battery,86,Power,225.2806065250945
2020,DK,Battery,87,Power,276.571217420578
2020,DK,Battery,88,Power,337.5313339778471
2020,DK,Battery,89,Power,425.84822087112207
2020,DK,Battery,90,Power,488.42852242659126
2020,DK,Battery,91,Power,586.2584909921158
2020,DK,Battery,92,Power,675.9761340340691
2020,DK,Battery,93,Power,791.8633943712069
2020,DK,Battery,94,Power,890.5354482349057
2020,DK,Battery,95,Power,886.0827709937312
2020,DK,Battery,96,Power,881.6523571387626
2020,DK,Battery,97,Power,877.2440953530687
2020,DK,Battery,98,Power,813.5146798754646
2020,DK,Battery,99,Power,678.0346549826089
2020,DK,Battery,100,Power,674.644481707696
2020,DK,Battery,101,Power,433.80744717603284
2020,DK,Battery,102,Power,151.34976560345478
2020,DK,Battery,103,Power,150.59301677543752
2020,DK,Battery,104,Power,192.92746884250832
2020,DK,Battery,105,Power,261.7829294329802
2020,DK,Battery,106,Power,271.6740304037451
2020,DK,Battery,107,Power,200.52478578167276
2020,DK,Battery,108,Power,49.95402616033973
2020,DK,Battery,109,Power,0.0
2020,DK,Battery,110,Power,0.0
2020,DK,Battery,111,Power,0.0
2020,DK,Battery,112,Power,0.0
2020,DK,Battery,113,Power,62.244856298564756
2020,DK,Battery,114,Power,61.933632017071936
2020,DK,Battery,115,Power,122.41260817861597
2020,DK,Battery,116,Power,197.41360616572328
2020,DK,Battery,117,Power,346.61194227508463
2020,DK,Battery,118,Power,493.43373042954585
2020,DK,Battery,119,Power,645.494445001975
2020,DK,Battery,120,Power,732.9903594406878
2020,DK,PHS,1,Power,0.0
2020,DK,PHS,2,Power,0.0
2020,DK,PHS,3,Power,0.0
2020,DK,PHS,4,Power,0.0
2020,DK,PHS,5,Power,0.0
2020,DK,PHS,6,Power,0.0
2020,DK,PHS,7,Power,0.0
2020,DK,PHS,8,Power,0.0
2020,DK,PHS,9,Power,0.0
2020,DK,PHS,10,Power,0.0
2020,DK,PHS,11,Power,0.0
2020,DK,PHS,12,Power,0.0
2020,DK,PHS,13,Power,0.0
2020,DK,PHS,14,Power,0.0
2020,DK,PHS,15,Power,0.0
2020,DK,PHS,16,Power,0.0
2020,DK,PHS,17,Power,0.0
2020,DK,PHS,18,Power,0.0
2020,DK,PHS,19,Power,0.0
2020,DK,PHS,20,Power,0.0
2020,DK,PHS,21,Power,0.0
2020,DK,PHS,22,Power,0.0
2020,DK,PHS,23,Power,0.0
2020,DK,PHS,24,Power,0.0
2020,DK,PHS,25,Power,0.0
2020,DK,PHS,26,Power,0.0
2020,DK,PHS,27,Power,0.0
2020,DK,PHS,28,Power,0.0
2020,DK,PHS,29,Power,0.0
2020,DK,PHS,30,Power,0.0
2020,DK,PHS,31,Power,0.0
2020,DK,PHS,32,Power,0.0
2020,DK,PHS,33,Power,0.0
2020,DK,PHS,34,Power,0.0
2020,DK,PHS,35,Power,0.0
2020,DK,PHS,36,Power,0.0
2020,DK,PHS,37,Power,0.0
2020,DK,PHS,38,Power,0.0
2020,DK,PHS,39,Power,0.0
2020,DK,PHS,40,Power,0.0
2020,DK,PHS,41,Power,0.0
2020,DK,PHS,42,Power,0.0
2020,DK,PHS,43,Power,0.0
2020,DK,PHS,44,Power,0.0
2020,DK,PHS,45,Power,0.0
2020,DK,PHS,46,Power,0.0
2020,DK,PHS,47,Power,0.0
2020,DK,PHS,48,Power,0.0
2020,DK,PHS,49,Power,0.0
2020,DK,PHS,50,Power,0.0
2020,DK,PHS,51,Power,0.0
2020,DK,PHS,52,Power,0.0
2020,DK,PHS,53,Power,0.0
2020,DK,PHS,54,Power,0.0
2020,DK,PHS,55,Power,0.0
2020,DK,PHS,56,Power,0.0
2020,DK,PHS,57,Power,0.0
2020,DK,PHS,58,Power,0.0
2020,DK,PHS,59,Power,0.0
2020,DK,PHS,60,Power,0.0
2020,DK,PHS,61,Power,0.0
2020,DK,PHS,62,Power,0.0
2020,DK,PHS,63,Power,0.0
2020,DK,PHS,64,Power,0.0
2020,DK,PHS,65,Power,0.0
2020,DK,PHS,66,Power,0.0
2020,DK,PHS,67,Power,0.0
2020,DK,PHS,68,Power,0.0
2020,DK,PHS,69,Power,0.0
2020,DK,PHS,70,Power,0.0
2020,DK,PHS,71,Power,0.0
2020,DK,PHS,72,Power,0.0
2020,DK,PHS,73,Power,0.0
2020,DK,PHS,74,Power,0.0
2020,DK,PHS,75,Power,0.0
2020,DK,PHS,76,Power,0.0
2020,DK,PHS,77,Power,0.0
2020,DK,PHS,78,Power,0.0
2020,DK,PHS,79,Power,0.0
2020,DK,PHS,80,Power,0.0
2020,DK,PHS,81,Power,0.0
2020,DK,PHS,82,Power,0.0
2020,DK,PHS,83,Power,0.0
2020,DK,PHS,84,Power,0.0
2020,DK,PHS,85,Power,0.0
2020,DK,PHS,86,Power,0.0
2020,DK,PHS,87,Power,0.0
2020,DK,PHS,88,Power,0.0
2020,DK,PHS,89,Power,0.0
2020,DK,PHS,90,Power,0.0
2020,DK,PHS,91,Power,0.0
2020,DK,PHS,92,Power,0.0
2020,DK,PHS,93,Power,0.0
2020,DK,PHS,94,Power,0.0
2020,DK,PHS,95,Power,0.0
2020,DK,PHS,96,Power,0.0
2020,DK,PHS,97,Power,0.0
2020,DK,PHS,98,Power,0.0
2020,DK,PHS,99,Power,0.0
2020,DK,PHS,100,Power,0.0
2020,DK,PHS,101,Power,0.0
2020,DK,PHS,102,Power,0.0
2020,DK,PHS,103,Power,0.0
2020,DK,PHS,104,Power,0.0
2020,DK,PHS,105,Power,0.0
2020,DK,PHS,106,Power,0.0
2020,DK,PHS,107,Power,0.0
2020,DK,PHS,108,Power,0.0
2020,DK,PHS,109,Power,0.0
2020,DK,PHS,110,Power,0.0
2020,DK,PHS,111,Power,0.0
2020,DK,PHS,112,Power,0.0
2020,DK,PHS,113,Power,0.0
2020,DK,PHS,114,Power,0.0
2020,DK,PHS,115,Power,0.0
2020,DK,PHS,116,Power,0.0
2020,DK,PHS,117,Power,0.0
2020,DK,PHS,118,Power,0.0
2020,DK,PHS,119,Power,0.0
2020,DK,PHS,120,Power,0.0
2020,DK,H2Tank,1,H2,0.0
2020,DK,H2Tank,2,H2,0.0
2020,DK,H2Tank,3,H2,0.0
2020,DK,H2Tank,4,H2,0.0
2020,DK,H2Tank,5,H2,0.0
2020,DK,H2Tank,6,H2,0.0
2020,DK,H2Tank,7,H2,0.0
2020,DK,H2Tank,8,H2,0.0
2020,DK,H2Tank,9,H2,0.0
2020,DK,H2Tank,10,H2,0.0
2020,DK,H2Tank,11,H2,0.0
2020,DK,H2Tank,12,H2,0.0
2020,DK,H2Tank,13,H2,0.0
2020,DK,H2Tank,14,H2,0.0
2020,DK,H2Tank,15,H2,0.0
2020,DK,H2Tank,16,H2,0.0
2020,DK,H2Tank,17,H2,0.0
2020,DK,H2Tank,18,H2,0.0
2020,DK,H2Tank,19,H2,0.0
2020,DK,H2Tank,20,H2,0.0
2020,DK,H2Tank,21,H2,0.0
2020,DK,H2Tank,22,H2,0.0
2020,DK,H2Tank,23,H2,0.0
2020,DK,H2Tank,24,H2,0.0
2020,DK,H2Tank,25,H2,0.0
2020,DK,H2Tank,26,H2,0.0
2020,DK,H2Tank,27,H2,0.0
2020,DK,H2Tank,28,H2,0.0
2020,DK,H2Tank,29,H2,0.0
2020,DK,H2Tank,30,H2,0.0
2020,DK,H2Tank,31,H2,0.0
2020,DK,H2Tank,32,H2,0.0
2020,DK,H2Tank,33,H2,0.0
2020,DK,H2Tank,34,H2,0.0
2020,DK,H2Tank,35,H2,0.0
2020,DK,H2Tank,36,H2,0.0
2020,DK,H2Tank,37,H2,0.0
2020,DK,H2Tank,38,H2,0.0
2020,DK,H2Tank,39,H2,0.0
2020,DK,H2Tank,40,H2,0.0
2020,DK,H2Tank,41,H2,0.0
2020,DK,H2Tank,42,H2,0.0
2020,DK,H2Tank,43,H2,0.0
2020,DK,H2Tank,44,H2,0.0
2020,DK,H2Tank,45,H2,0.0
2020,DK,H2Tank,46,H2,0.0
2020,DK,H2Tank,47,H2,0.0
2020,DK,H2Tank,48,H2,0.0
2020,DK,H2Tank,49,H2,0.0
2020,DK,H2Tank,50,H2,0.0
2020,DK,H2Tank,51,H2,0.0
2020,DK,H2Tank,52,H2,0.0
2020,DK,H2Tank,53,H2,0.0
2020,DK,H2Tank,54,H2,0.0
2020,DK,H2Tank,55,H2,0.0
2020,DK,H2Tank,56,H2,0.0
2020,DK,H2Tank,57,H2,0.0
2020,DK,H2Tank,58,H2,0.0
2020,DK,H2Tank,59,H2,0.0
2020,DK,H2Tank,60,H2,0.0
2020,DK,H2Tank,61,H2,0.0
2020,DK,H2Tank,62,H2,0.0
2020,DK,H2Tank,63,H2,0.0
2020,DK,H2Tank,64,H2,0.0
2020,DK,H2Tank,65,H2,0.0
2020,DK,H2Tank,66,H2,0.0
2020,DK,H2Tank,67,H2,0.0
2020,DK,H2Tank,68,H2,0.0
2020,DK,H2Tank,69,H2,0.0
2020,DK,H2Tank,70,H2,0.0
2020,DK,H2Tank,71,H2,0.0
2020,DK,H2Tank,72,H2,0.0
2020,DK,H2Tank,73,H2,0.0
2020,DK,H2Tank,74,H2,0.0
2020,DK,H2Tank,75,H2,0.0
